date,household_id,household_size,water_liters
2023-10-15,H005,4,175.36
2023-10-16,H005,4,162.63
2023-10-17,H005,4,143.08
2023-10-18,H005,4,145.87
2023-10-19,H005,4,155.56
2023-10-20,H005,4,139.43
2023-10-21,H005,4,153.95
2023-10-22,H005,4,184.13
2023-10-23,H005,4,155.3
2023-10-24,H005,4,147.26
2023-10-25,H005,4,133.7
2023-10-26,H005,4,164.28
2023-10-27,H005,4,145.88
2023-10-28,H005,4,191.89
2023-10-29,H005,4,179.92
2023-10-30,H005,4,144.55
2023-10-31,H005,4,145.71
2023-11-01,H005,4,175.01
2023-11-02,H005,4,153.4
2023-11-03,H005,4,148.3
2023-11-04,H005,4,170.31
2023-11-05,H005,4,163.83
2023-11-06,H005,4,157.54
2023-11-07,H005,4,153.8
2023-11-08,H005,4,165.28
2023-11-09,H005,4,150.18
2023-11-10,H005,4,144.29
2023-11-11,H005,4,166.29
2023-11-12,H005,4,166.29
2023-11-13,H005,4,154.19
2023-11-14,H005,4,162.81
2023-11-15,H005,4,162.23
2023-11-16,H005,4,169.74
2023-11-17,H005,4,145.69
2023-11-18,H005,4,175.72
2023-11-19,H005,4,179.87
2023-11-20,H005,4,147.57
2023-11-21,H005,4,153.26
2023-11-22,H005,4,134.83
2023-11-23,H005,4,166.8
2023-11-24,H005,4,153.42
2023-11-25,H005,4,181.38
2023-11-26,H005,4,174.27
2023-11-27,H005,4,154.04
2023-11-28,H005,4,137.24
2023-11-29,H005,4,139.47
2023-11-30,H005,4,125.42
2023-12-01,H005,4,149.88
2023-12-02,H005,4,199.74
2023-12-03,H005,4,157.05
2023-12-04,H005,4,125.34
2023-12-05,H005,4,168.57
2023-12-06,H005,4,185.48
2023-12-07,H005,4,160.79
2023-12-08,H005,4,160.77
2023-12-09,H005,4,169.43
2023-12-10,H005,4,151.73
2023-12-11,H005,4,140.2
2023-12-12,H005,4,153.91
2023-12-13,H005,4,151.71
2023-12-14,H005,4,156.54
2023-12-15,H005,4,167.97
2023-12-16,H005,4,166.96
2023-12-17,H005,4,184.25
2023-12-18,H005,4,151.43
2023-12-19,H005,4,170.9
2023-12-20,H005,4,159.58
2023-12-21,H005,4,153.42
2023-12-22,H005,4,159.59
2023-12-23,H005,4,171.23
2023-12-24,H005,4,176.22
2023-12-25,H005,4,168.17
2023-12-26,H005,4,158.14
2023-12-27,H005,4,154.86
2023-12-28,H005,4,145.92
2023-12-29,H005,4,166.46
2023-12-30,H005,4,179.75
2023-12-31,H005,4,161.51
2023-01-01,H006,1,84.1
2023-01-02,H006,1,69.27
2023-01-03,H006,1,60.36
2023-01-04,H006,1,59.43
2023-01-05,H006,1,72.24
2023-01-06,H006,1,58.33
2023-01-07,H006,1,48.86
2023-01-08,H006,1,64.92
2023-01-09,H006,1,65.22
2023-01-10,H006,1,87.36
2023-01-11,H006,1,63.4
2023-01-12,H006,1,75.63
2023-01-13,H006,1,67.66
2023-01-14,H006,1,91.57
2023-01-15,H006,1,90.95
2023-01-16,H006,1,84.36
2023-01-17,H006,1,49.63
2023-01-18,H006,1,73.11
2023-01-19,H006,1,79.92
2023-01-20,H006,1,75.58
2023-01-21,H006,1,85.94
2023-01-22,H006,1,79.2
2023-01-23,H006,1,62.61
2023-01-24,H006,1,51.36
2023-01-25,H006,1,64.16
2023-01-26,H006,1,104.22
2023-01-27,H006,1,66.43
2023-01-28,H006,1,56.17
2023-01-29,H006,1,88.66
2023-01-30,H006,1,83.05
2023-01-31,H006,1,88.4
2023-02-01,H006,1,78.77
2023-02-02,H006,1,83.43
2023-02-03,H006,1,95.53
2023-02-04,H006,1,72.03
2023-02-05,H006,1,69.83
2023-02-06,H006,1,60.8
2023-02-07,H006,1,70.9
2023-02-08,H006,1,91.45
2023-02-09,H006,1,80.73
2023-02-10,H006,1,80.41
2023-02-11,H006,1,60.34
2023-02-12,H006,1,74.01
2023-02-13,H006,1,52.96
2023-02-14,H006,1,89.18
2023-02-15,H006,1,94.3
2023-02-16,H006,1,84.76
2023-02-17,H006,1,63.7
2023-02-18,H006,1,101.02
2023-02-19,H006,1,80.34
2023-02-20,H006,1,61.35
2023-02-21,H006,1,64.48
2023-02-22,H006,1,71.01
2023-02-23,H006,1,76.89
2023-02-24,H006,1,74.47
2023-02-25,H006,1,67.22
2023-02-26,H006,1,98.86
2023-02-27,H006,1,74.93
2023-02-28,H006,1,68.28
2023-03-01,H006,1,90.27
2023-03-02,H006,1,62.85
2023-03-03,H006,1,57.6
2023-03-04,H006,1,100.23
2023-03-05,H006,1,107.76
2023-03-06,H006,1,71.87
2023-03-07,H006,1,76.95
2023-03-08,H006,1,63.82
2023-03-09,H006,1,77.72
2023-03-10,H006,1,72.02
2023-03-11,H006,1,84.36
2023-03-12,H006,1,90.57
2023-03-13,H006,1,64.76
2023-03-14,H006,1,73.66
2023-03-15,H006,1,56.42
2023-03-16,H006,1,73.86
2023-03-17,H006,1,77.05
2023-03-18,H006,1,88.79
2023-03-19,H006,1,88.97
2023-03-20,H006,1,89.15
2023-03-21,H006,1,59.87
2023-03-22,H006,1,60.55
2023-03-23,H006,1,84.76
2023-03-24,H006,1,53.98
2023-03-25,H006,1,88.52
2023-03-26,H006,1,72.18
2023-03-27,H006,1,97.39
2023-03-28,H006,1,81.54
2023-03-29,H006,1,75.91
2023-03-30,H006,1,93.28
2023-03-31,H006,1,65.8
2023-04-01,H006,1,75.94
2023-04-02,H006,1,71.28
2023-04-03,H006,1,68.17
2023-04-04,H006,1,79.28
2023-04-05,H006,1,84.46
2023-04-06,H006,1,90.06
2023-04-07,H006,1,56.61
2023-04-08,H006,1,84.27
2023-04-09,H006,1,73.01
2023-04-10,H006,1,75.97
2023-04-11,H006,1,106.41
2023-04-12,H006,1,81.87
2023-04-13,H006,1,89.12
2023-04-14,H006,1,101.81
2023-04-15,H006,1,99.59
2023-04-16,H006,1,80.64
2023-04-17,H006,1,62.83
2023-04-18,H006,1,77.73
2023-04-19,H006,1,71.22
2023-04-20,H006,1,59.68
2023-04-21,H006,1,80.8
2023-04-22,H006,1,88.81
2023-04-23,H006,1,106.78
2023-04-24,H006,1,73.35
2023-04-25,H006,1,80.98
2023-04-26,H006,1,69.55
2023-04-27,H006,1,87.94
2023-04-28,H006,1,75.88
2023-04-29,H006,1,70.94
2023-04-30,H006,1,84.75
2023-05-01,H006,1,93.35
2023-05-02,H006,1,91.61
2023-05-03,H006,1,100.98
2023-05-04,H006,1,70.94
2023-05-05,H006,1,78.08
2023-05-06,H006,1,104.55
2023-05-07,H006,1,88.03
2023-05-08,H006,1,90.69
2023-05-09,H006,1,58.63
2023-05-10,H006,1,120.12
2023-05-11,H006,1,84.15
2023-05-12,H006,1,101.57
2023-05-13,H006,1,91.76
2023-05-14,H006,1,100.62
2023-05-15,H006,1,104.7
2023-05-16,H006,1,100.63
2023-05-17,H006,1,84.03
2023-05-18,H006,1,84.69
2023-05-19,H006,1,98.2
2023-05-20,H006,1,122.58
2023-05-21,H006,1,96.71
2023-05-22,H006,1,109.13
2023-05-23,H006,1,82.57
2023-05-24,H006,1,96.72
2023-05-25,H006,1,98.33
2023-05-26,H006,1,80.01
2023-05-27,H006,1,84.26
2023-05-28,H006,1,106.76
2023-05-29,H006,1,77.99
2023-05-30,H006,1,73.45
2023-05-31,H006,1,75.78
2023-06-01,H006,1,77.37
2023-06-02,H006,1,93.88
2023-06-03,H006,1,97.92
2023-06-04,H006,1,100.11
2023-06-05,H006,1,88.06
2023-06-06,H006,1,75.67
2023-06-07,H006,1,90.95
2023-06-08,H006,1,96.57
2023-06-09,H006,1,89.19
2023-06-10,H006,1,95.56
2023-06-11,H006,1,80.72
2023-06-12,H006,1,84.08
2023-06-13,H006,1,71.48
2023-06-14,H006,1,80.82
2023-06-15,H006,1,61.21
2023-06-16,H006,1,61.09
2023-06-17,H006,1,86.21
2023-06-18,H006,1,81.68
2023-06-19,H006,1,81.3
2023-06-20,H006,1,78.18
2023-06-21,H006,1,79.94
2023-06-22,H006,1,86.66
2023-06-23,H006,1,73.57
2023-06-24,H006,1,84.16
2023-06-25,H006,1,104.01
2023-06-26,H006,1,78.49
2023-06-27,H006,1,76.08
2023-06-28,H006,1,79.0
2023-06-29,H006,1,75.84
2023-06-30,H006,1,69.04
2023-07-01,H006,1,73.08
2023-07-02,H006,1,75.65
2023-07-03,H006,1,87.35
2023-07-04,H006,1,69.09
2023-07-05,H006,1,74.56
2023-07-06,H006,1,84.61
2023-07-07,H006,1,72.63
2023-07-08,H006,1,90.92
2023-07-09,H006,1,64.59
2023-07-10,H006,1,73.71
2023-07-11,H006,1,76.02
2023-07-12,H006,1,75.13
2023-07-13,H006,1,54.8
2023-07-14,H006,1,88.85
2023-07-15,H006,1,71.35
2023-07-16,H006,1,85.39
2023-07-17,H006,1,73.85
2023-07-18,H006,1,85.58
2023-07-19,H006,1,99.57
2023-07-20,H006,1,57.62
2023-07-21,H006,1,65.1
2023-07-22,H006,1,82.21
2023-07-23,H006,1,66.45
2023-07-24,H006,1,81.64
2023-07-25,H006,1,82.17
2023-07-26,H006,1,78.55
2023-07-27,H006,1,74.47
2023-07-28,H006,1,87.87
2023-07-29,H006,1,64.48
2023-07-30,H006,1,78.91
2023-07-31,H006,1,61.96
2023-08-01,H006,1,81.31
2023-08-02,H006,1,48.44
2023-08-03,H006,1,69.91
2023-08-04,H006,1,74.08
2023-08-05,H006,1,65.48
2023-08-06,H006,1,69.13
2023-08-07,H006,1,69.68
2023-08-08,H006,1,80.78
2023-08-09,H006,1,56.74
2023-08-10,H006,1,58.66
2023-08-11,H006,1,82.29
2023-08-12,H006,1,72.2
2023-08-13,H006,1,65.96
2023-08-14,H006,1,77.02
2023-08-15,H006,1,62.25
2023-08-16,H006,1,80.28
2023-08-17,H006,1,59.83
2023-08-18,H006,1,65.72
2023-08-19,H006,1,85.57
2023-08-20,H006,1,71.35
2023-08-21,H006,1,76.26
2023-08-22,H006,1,66.25
2023-08-23,H006,1,90.68
2023-08-24,H006,1,85.59
2023-08-25,H006,1,50.69
2023-08-26,H006,1,79.41
2023-08-27,H006,1,63.2
2023-08-28,H006,1,68.54
2023-08-29,H006,1,66.94
2023-08-30,H006,1,53.33
2023-08-31,H006,1,78.58
2023-09-01,H006,1,68.21
2023-09-02,H006,1,68.81
2023-09-03,H006,1,66.85
2023-09-04,H006,1,67.13
2023-09-05,H006,1,70.25
2023-09-06,H006,1,63.76
2023-09-07,H006,1,31.18
2023-09-08,H006,1,65.28
2023-09-09,H006,1,54.2
2023-09-10,H006,1,68.89
2023-09-11,H006,1,47.98
2023-09-12,H006,1,47.76
2023-09-13,H006,1,79.51
2023-09-14,H006,1,60.79
2023-09-15,H006,1,59.8
2023-09-16,H006,1,76.75
2023-09-17,H006,1,66.45
2023-09-18,H006,1,89.65
2023-09-19,H006,1,61.08
2023-09-20,H006,1,68.69
2023-09-21,H006,1,75.92
2023-09-22,H006,1,83.46
2023-09-23,H006,1,61.72
2023-09-24,H006,1,65.57
2023-09-25,H006,1,79.44
2023-09-26,H006,1,73.85
2023-09-27,H006,1,77.01
2023-09-28,H006,1,47.67
2023-09-29,H006,1,82.67
2023-09-30,H006,1,61.36
2023-10-01,H006,1,63.61
2023-10-02,H006,1,53.95
2023-10-03,H006,1,45.19
2023-10-04,H006,1,38.79
2023-10-05,H006,1,34.83
2023-10-06,H006,1,57.2
2023-10-07,H006,1,43.07
2023-10-08,H006,1,47.79
2023-10-09,H006,1,53.22
2023-10-10,H006,1,24.2
2023-10-11,H006,1,65.25
2023-10-12,H006,1,27.02
2023-10-13,H006,1,55.05
2023-10-14,H006,1,61.8
2023-10-15,H006,1,68.13
2023-10-16,H006,1,55.62
2023-10-17,H006,1,80.38
2023-10-18,H006,1,58.82
2023-10-19,H006,1,68.93
2023-10-20,H006,1,47.67
2023-10-21,H006,1,63.5
2023-10-22,H006,1,80.7
2023-10-23,H006,1,53.7
2023-10-24,H006,1,58.93
2023-10-25,H006,1,68.48
2023-10-26,H006,1,47.88
2023-10-27,H006,1,30.93
2023-10-28,H006,1,65.72
2023-10-29,H006,1,74.62
2023-10-30,H006,1,40.93
2023-10-31,H006,1,65.28
2023-11-01,H006,1,65.46
2023-11-02,H006,1,30.16
2023-11-03,H006,1,46.31
2023-11-04,H006,1,58.67
2023-11-05,H006,1,61.39
2023-11-06,H006,1,48.96
2023-11-07,H006,1,48.43
2023-11-08,H006,1,78.17
2023-11-09,H006,1,56.94
2023-11-10,H006,1,50.02
2023-11-11,H006,1,63.84
2023-11-12,H006,1,70.92
2023-11-13,H006,1,59.37
2023-11-14,H006,1,56.41
2023-11-15,H006,1,51.22
2023-11-16,H006,1,51.21
2023-11-17,H006,1,52.13
2023-11-18,H006,1,69.45
2023-11-19,H006,1,53.62
2023-11-20,H006,1,64.46
2023-11-21,H006,1,76.84
2023-11-22,H006,1,63.95
2023-11-23,H006,1,55.76
2023-11-24,H006,1,44.78
2023-11-25,H006,1,85.5
2023-11-26,H006,1,52.7
2023-11-27,H006,1,71.02
2023-11-28,H006,1,68.66
2023-11-29,H006,1,58.33
2023-11-30,H006,1,58.18
2023-12-01,H006,1,39.48
2023-12-02,H006,1,71.81
2023-12-03,H006,1,75.47
2023-12-04,H006,1,48.96
2023-12-05,H006,1,60.33
2023-12-06,H006,1,62.83
2023-12-07,H006,1,69.57
2023-12-08,H006,1,62.79
2023-12-09,H006,1,49.7
2023-12-10,H006,1,63.06
2023-12-11,H006,1,65.99
2023-12-12,H006,1,73.57
2023-12-13,H006,1,56.25
2023-12-14,H006,1,90.1
2023-12-15,H006,1,41.3
2023-12-16,H006,1,63.89
2023-12-17,H006,1,69.86
2023-12-18,H006,1,62.2
2023-12-19,H006,1,50.02
2023-12-20,H006,1,70.37
2023-12-21,H006,1,69.64
2023-12-22,H006,1,65.96
2023-12-23,H006,1,76.12
2023-12-24,H006,1,67.26
2023-12-25,H006,1,46.56
2023-12-26,H006,1,57.56
2023-12-27,H006,1,68.24
2023-12-28,H006,1,68.51
2023-12-29,H006,1,67.25
2023-12-30,H006,1,80.23
2023-12-31,H006,1,66.88
2023-01-01,H007,2,185.28
2023-01-02,H007,2,161.65
2023-01-03,H007,2,162.42
2023-01-04,H007,2,168.76
2023-01-05,H007,2,169.25
2023-01-06,H007,2,171.11
2023-01-07,H007,2,169.01
2023-01-08,H007,2,173.16
2023-01-09,H007,2,183.84
2023-01-10,H007,2,163.77
2023-01-11,H007,2,170.5
2023-01-12,H007,2,179.89
2023-01-13,H007,2,173.2
2023-01-14,H007,2,191.4
2023-01-15,H007,2,196.02
2023-01-16,H007,2,143.44
2023-01-17,H007,2,163.36
2023-01-18,H007,2,175.26
2023-01-19,H007,2,186.69
2023-01-20,H007,2,171.22
2023-01-21,H007,2,177.76
2023-01-22,H007,2,178.51
2023-01-23,H007,2,182.19
2023-01-24,H007,2,169.36
2023-01-25,H007,2,172.26
2023-01-26,H007,2,180.11
2023-01-27,H007,2,138.28
2023-01-28,H007,2,214.82
2023-01-29,H007,2,182.45
2023-01-30,H007,2,177.1
2023-01-31,H007,2,154.1
2023-02-01,H007,2,169.84
2023-02-02,H007,2,190.2
2023-02-03,H007,2,152.62
2023-02-04,H007,2,207.07
2023-02-05,H007,2,190.64
2023-02-06,H007,2,182.48
2023-02-07,H007,2,184.86
2023-02-08,H007,2,182.59
2023-02-09,H007,2,167.24
2023-02-10,H007,2,173.56
2023-02-11,H007,2,178.53
2023-02-12,H007,2,202.32
2023-02-13,H007,2,199.29
2023-02-14,H007,2,157.27
2023-02-15,H007,2,170.32
2023-02-16,H007,2,177.56
2023-02-17,H007,2,182.11
2023-02-18,H007,2,208.89
2023-02-19,H007,2,196.81
2023-02-20,H007,2,177.06
2023-02-21,H007,2,194.35
2023-02-22,H007,2,189.31
2023-02-23,H007,2,188.09
2023-02-24,H007,2,183.22
2023-02-25,H007,2,212.11
2023-02-26,H007,2,192.7
2023-02-27,H007,2,173.06
2023-02-28,H007,2,191.74
2023-03-01,H007,2,163.51
2023-03-02,H007,2,184.32
2023-03-03,H007,2,179.62
2023-03-04,H007,2,185.11
2023-03-05,H007,2,191.01
2023-03-06,H007,2,182.68
2023-03-07,H007,2,196.58
2023-03-08,H007,2,176.51
2023-03-09,H007,2,199.07
2023-03-10,H007,2,185.42
2023-03-11,H007,2,219.02
2023-03-12,H007,2,196.21
2023-03-13,H007,2,184.52
2023-03-14,H007,2,189.66
2023-03-15,H007,2,183.2
2023-03-16,H007,2,196.91
2023-03-17,H007,2,159.1
2023-03-18,H007,2,233.33
2023-03-19,H007,2,214.66
2023-03-20,H007,2,183.8
2023-03-21,H007,2,179.34
2023-03-22,H007,2,175.64
2023-03-23,H007,2,193.86
2023-03-24,H007,2,198.11
2023-03-25,H007,2,202.9
2023-03-26,H007,2,218.19
2023-03-27,H007,2,175.43
2023-03-28,H007,2,173.34
2023-03-29,H007,2,208.14
2023-03-30,H007,2,193.49
2023-03-31,H007,2,203.17
2023-04-01,H007,2,194.81
2023-04-02,H007,2,193.97
2023-04-03,H007,2,182.1
2023-04-04,H007,2,176.5
2023-04-05,H007,2,194.83
2023-04-06,H007,2,177.32
2023-04-07,H007,2,172.24
2023-04-08,H007,2,206.58
2023-04-09,H007,2,189.34
2023-04-10,H007,2,164.55
2023-04-11,H007,2,187.67
2023-04-12,H007,2,165.01
2023-04-13,H007,2,195.23
2023-04-14,H007,2,169.09
2023-04-15,H007,2,177.43
2023-04-16,H007,2,200.68
2023-04-17,H007,2,187.27
2023-04-18,H007,2,191.32
2023-04-19,H007,2,187.36
2023-04-20,H007,2,172.46
2023-04-21,H007,2,193.59
2023-04-22,H007,2,214.9
2023-04-23,H007,2,188.75
2023-04-24,H007,2,182.42
2023-04-25,H007,2,181.13
2023-04-26,H007,2,186.9
2023-04-27,H007,2,181.62
2023-04-28,H007,2,183.09
2023-04-29,H007,2,209.79
2023-04-30,H007,2,188.5
2023-05-01,H007,2,219.66
2023-05-02,H007,2,224.27
2023-05-03,H007,2,229.94
2023-05-04,H007,2,184.36
2023-05-05,H007,2,207.63
2023-05-06,H007,2,206.93
2023-05-07,H007,2,200.99
2023-05-08,H007,2,210.73
2023-05-09,H007,2,203.93
2023-05-10,H007,2,212.03
2023-05-11,H007,2,213.96
2023-05-12,H007,2,222.8
2023-05-13,H007,2,228.91
2023-05-14,H007,2,262.99
2023-05-15,H007,2,210.55
2023-05-16,H007,2,228.65
2023-05-17,H007,2,178.21
2023-05-18,H007,2,222.06
2023-05-19,H007,2,203.35
2023-05-20,H007,2,202.3
2023-05-21,H007,2,230.33
2023-05-22,H007,2,200.81
2023-05-23,H007,2,211.03
2023-05-24,H007,2,215.83
2023-05-25,H007,2,185.45
2023-05-26,H007,2,215.12
2023-05-27,H007,2,222.88
2023-05-28,H007,2,238.6
2023-05-29,H007,2,199.29
2023-05-30,H007,2,195.71
2023-05-31,H007,2,201.27
2023-06-01,H007,2,201.76
2023-06-02,H007,2,192.17
2023-06-03,H007,2,213.71
2023-06-04,H007,2,204.48
2023-06-05,H007,2,193.63
2023-06-06,H007,2,206.53
2023-06-07,H007,2,196.34
2023-06-08,H007,2,209.66
2023-06-09,H007,2,194.88
2023-06-10,H007,2,199.15
2023-06-11,H007,2,223.0
2023-06-12,H007,2,187.68
2023-06-13,H007,2,192.51
2023-06-14,H007,2,209.71
2023-06-15,H007,2,180.47
2023-06-16,H007,2,195.92
2023-06-17,H007,2,212.34
2023-06-18,H007,2,220.73
2023-06-19,H007,2,202.81
2023-06-20,H007,2,195.25
2023-06-21,H007,2,187.29
2023-06-22,H007,2,196.82
2023-06-23,H007,2,206.7
2023-06-24,H007,2,208.89
2023-06-25,H007,2,205.49
2023-06-26,H007,2,193.91
2023-06-27,H007,2,189.24
2023-06-28,H007,2,172.24
2023-06-29,H007,2,190.69
2023-06-30,H007,2,171.18
2023-07-01,H007,2,210.04
2023-07-02,H007,2,195.46
2023-07-03,H007,2,186.35
2023-07-04,H007,2,190.12
2023-07-05,H007,2,214.4
2023-07-06,H007,2,193.39
2023-07-07,H007,2,200.38
2023-07-08,H007,2,224.34
2023-07-09,H007,2,207.23
2023-07-10,H007,2,186.01
2023-07-11,H007,2,169.3
2023-07-12,H007,2,180.23
2023-07-13,H007,2,172.49
2023-07-14,H007,2,175.88
2023-07-15,H007,2,220.7
2023-07-16,H007,2,199.12
2023-07-17,H007,2,168.79
2023-07-18,H007,2,195.34
2023-07-19,H007,2,189.85
2023-07-20,H007,2,190.03
2023-07-21,H007,2,153.41
2023-07-22,H007,2,218.12
2023-07-23,H007,2,187.54
2023-07-24,H007,2,185.48
2023-07-25,H007,2,205.99
2023-07-26,H007,2,201.13
2023-07-27,H007,2,163.1
2023-07-28,H007,2,157.06
2023-07-29,H007,2,208.53
2023-07-30,H007,2,192.61
2023-07-31,H007,2,167.12
2023-08-01,H007,2,180.17
2023-08-02,H007,2,170.35
2023-08-03,H007,2,180.31
2023-08-04,H007,2,172.29
2023-08-05,H007,2,196.87
2023-08-06,H007,2,177.03
2023-08-07,H007,2,187.4
2023-08-08,H007,2,178.3
2023-08-09,H007,2,177.3
2023-08-10,H007,2,155.76
2023-08-11,H007,2,189.2
2023-08-12,H007,2,185.12
2023-08-13,H007,2,193.63
2023-08-14,H007,2,163.86
2023-08-15,H007,2,170.51
2023-08-16,H007,2,170.61
2023-08-17,H007,2,132.87
2023-08-18,H007,2,173.37
2023-08-19,H007,2,206.24
2023-08-20,H007,2,188.79
2023-08-21,H007,2,153.93
2023-08-22,H007,2,172.92
2023-08-23,H007,2,177.53
2023-08-24,H007,2,170.68
2023-08-25,H007,2,163.35
2023-08-26,H007,2,177.45
2023-08-27,H007,2,177.1
2023-08-28,H007,2,171.8
2023-08-29,H007,2,146.28
2023-08-30,H007,2,158.45
2023-08-31,H007,2,181.82
2023-09-01,H007,2,182.04
2023-09-02,H007,2,160.68
2023-09-03,H007,2,164.6
2023-09-04,H007,2,158.51
2023-09-05,H007,2,172.26
2023-09-06,H007,2,139.42
2023-09-07,H007,2,160.5
2023-09-08,H007,2,155.28
2023-09-09,H007,2,192.78
2023-09-10,H007,2,156.56
2023-09-11,H007,2,161.57
2023-09-12,H007,2,155.58
2023-09-13,H007,2,177.79
2023-09-14,H007,2,167.19
2023-09-15,H007,2,152.85
2023-09-16,H007,2,185.98
2023-09-17,H007,2,170.94
2023-09-18,H007,2,171.53
2023-09-19,H007,2,156.59
2023-09-20,H007,2,172.0
2023-09-21,H007,2,164.49
2023-09-22,H007,2,198.31
2023-09-23,H007,2,174.39
2023-09-24,H007,2,179.56
2023-09-25,H007,2,153.25
2023-09-26,H007,2,159.0
2023-09-27,H007,2,126.51
2023-09-28,H007,2,164.49
2023-09-29,H007,2,175.0
2023-09-30,H007,2,179.52
2023-10-01,H007,2,136.2
2023-10-02,H007,2,128.53
2023-10-03,H007,2,109.0
2023-10-04,H007,2,149.93
2023-10-05,H007,2,126.13
2023-10-06,H007,2,137.9
2023-10-07,H007,2,150.27
2023-10-08,H007,2,170.02
2023-10-09,H007,2,139.41
2023-10-10,H007,2,148.16
2023-10-11,H007,2,145.08
2023-10-12,H007,2,154.91
2023-10-13,H007,2,135.81
2023-10-14,H007,2,175.09
2023-10-15,H007,2,128.93
2023-10-16,H007,2,149.26
2023-10-17,H007,2,128.69
2023-10-18,H007,2,133.29
2023-10-19,H007,2,146.16
2023-10-20,H007,2,146.2
2023-10-21,H007,2,160.84
2023-10-22,H007,2,137.09
2023-10-23,H007,2,157.28
2023-10-24,H007,2,129.25
2023-10-25,H007,2,131.01
2023-10-26,H007,2,148.05
2023-10-27,H007,2,137.13
2023-10-28,H007,2,158.53
2023-10-29,H007,2,129.16
2023-10-30,H007,2,144.55
2023-10-31,H007,2,143.96
2023-11-01,H007,2,135.44
2023-11-02,H007,2,116.88
2023-11-03,H007,2,139.44
2023-11-04,H007,2,156.0
2023-11-05,H007,2,152.3
2023-11-06,H007,2,120.66
2023-11-07,H007,2,162.08
2023-11-08,H007,2,135.53
2023-11-09,H007,2,140.78
2023-11-10,H007,2,114.8
2023-11-11,H007,2,177.52
2023-11-12,H007,2,153.08
2023-11-13,H007,2,145.71
2023-11-14,H007,2,158.27
2023-11-15,H007,2,136.99
2023-11-16,H007,2,156.96
2023-11-17,H007,2,120.96
2023-11-18,H007,2,167.22
2023-11-19,H007,2,179.81
2023-11-20,H007,2,139.66
2023-11-21,H007,2,160.37
2023-11-22,H007,2,169.28
2023-11-23,H007,2,144.54
2023-11-24,H007,2,143.88
2023-11-25,H007,2,152.31
2023-11-26,H007,2,157.35
2023-11-27,H007,2,139.16
2023-11-28,H007,2,138.51
2023-11-29,H007,2,164.04
2023-11-30,H007,2,140.53
2023-12-01,H007,2,153.47
2023-12-02,H007,2,166.26
2023-12-03,H007,2,184.18
2023-12-04,H007,2,145.43
2023-12-05,H007,2,156.41
2023-12-06,H007,2,161.71
2023-12-07,H007,2,170.47
2023-12-08,H007,2,146.76
2023-12-09,H007,2,161.28
2023-12-10,H007,2,156.38
2023-12-11,H007,2,180.97
2023-12-12,H007,2,171.14
2023-12-13,H007,2,154.42
2023-12-14,H007,2,178.5
2023-12-15,H007,2,154.5
2023-12-16,H007,2,180.42
2023-12-17,H007,2,172.3
2023-12-18,H007,2,161.7
2023-12-19,H007,2,160.83
2023-12-20,H007,2,152.64
2023-12-21,H007,2,171.26
2023-12-22,H007,2,167.15
2023-12-23,H007,2,187.2
2023-12-24,H007,2,179.16
2023-12-25,H007,2,148.91
2023-12-26,H007,2,180.72
2023-12-27,H007,2,157.47
2023-12-28,H007,2,165.4
2023-12-29,H007,2,169.08
2023-12-30,H007,2,182.34
2023-12-31,H007,2,189.49
2023-01-01,H008,5,409.07
2023-01-02,H008,5,360.58
2023-01-03,H008,5,376.95
2023-01-04,H008,5,376.47
2023-01-05,H008,5,356.85
2023-01-06,H008,5,349.57
2023-01-07,H008,5,400.66
2023-01-08,H008,5,394.64
2023-01-09,H008,5,367.76
2023-01-10,H008,5,384.41
2023-01-11,H008,5,365.1
2023-01-12,H008,5,371.11
2023-01-13,H008,5,373.34
2023-01-14,H008,5,421.21
2023-01-15,H008,5,385.19
2023-01-16,H008,5,368.41
2023-01-17,H008,5,379.23
2023-01-18,H008,5,392.1
2023-01-19,H008,5,372.79
2023-01-20,H008,5,357.17
2023-01-21,H008,5,426.17
2023-01-22,H008,5,412.19
2023-01-23,H008,5,368.34
2023-01-24,H008,5,376.09
2023-01-25,H008,5,382.33
2023-01-26,H008,5,378.23
2023-01-27,H008,5,359.96
2023-01-28,H008,5,436.87
2023-01-29,H008,5,442.42
2023-01-30,H008,5,397.02
2023-01-31,H008,5,376.46
2023-02-01,H008,5,388.59
2023-02-02,H008,5,391.82
2023-02-03,H008,5,399.96
2023-02-04,H008,5,441.03
2023-02-05,H008,5,425.15
2023-02-06,H008,5,396.34
2023-02-07,H008,5,401.68
2023-02-08,H008,5,414.49
2023-02-09,H008,5,406.29
2023-02-10,H008,5,408.11
2023-02-11,H008,5,440.38
2023-02-12,H008,5,457.16
2023-02-13,H008,5,405.9
2023-02-14,H008,5,391.4
2023-02-15,H008,5,419.32
2023-02-16,H008,5,411.58
2023-02-17,H008,5,398.61
2023-02-18,H008,5,439.34
2023-02-19,H008,5,449.41
2023-02-20,H008,5,411.56
2023-02-21,H008,5,409.03
2023-02-22,H008,5,411.05
2023-02-23,H008,5,428.34
2023-02-24,H008,5,421.42
2023-02-25,H008,5,452.37
2023-02-26,H008,5,462.03
2023-02-27,H008,5,397.95
2023-02-28,H008,5,415.67
2023-03-01,H008,5,433.15
2023-03-02,H008,5,409.35
2023-03-03,H008,5,402.31
2023-03-04,H008,5,446.46
2023-03-05,H008,5,441.74
2023-03-06,H008,5,404.51
2023-03-07,H008,5,409.93
